# Time-averaged data for fix printave
# TimeStep v_temp v_etotal v_enthalpy v_density v_press v_vol v_pe
18960000 76.8662 -9.31732 -8.41727 1.2217 2520.45 195891 -9.54641
18961000 76.953 -9.31657 -8.41671 1.22171 2519.88 195889 -9.54592
18962000 77.1038 -9.31622 -8.41666 1.22176 2519.19 195882 -9.54603
18963000 76.9021 -9.31804 -8.41864 1.22166 2518.54 195898 -9.54724
18964000 77.1418 -9.31504 -8.41563 1.22147 2518.15 195929 -9.54495
18965000 77.0279 -9.31649 -8.41727 1.22152 2517.72 195920 -9.54606
18966000 77.0847 -9.31605 -8.41679 1.22162 2518.04 195904 -9.54579
18967000 77.014 -9.31683 -8.41843 1.22186 2516.14 195866 -9.54637
18968000 77.1524 -9.31644 -8.41816 1.22194 2515.93 195854 -9.54639
18969000 76.8526 -9.31784 -8.41918 1.22179 2516.72 195877 -9.5469
18970000 77.0603 -9.31637 -8.41849 1.22195 2514.86 195851 -9.54604
18971000 77.0004 -9.317 -8.41924 1.22195 2514.5 195852 -9.5465
18972000 77.141 -9.31594 -8.41831 1.22202 2514.3 195840 -9.54585
18973000 76.9562 -9.31725 -8.4196 1.22178 2513.9 195878 -9.54662
18974000 76.9568 -9.31732 -8.41955 1.22169 2514.03 195893 -9.54668
18975000 76.8334 -9.31803 -8.42143 1.22204 2511.45 195837 -9.54702
18976000 77.1398 -9.31568 -8.41833 1.22167 2512.78 195897 -9.54559
18977000 77.0243 -9.31662 -8.41978 1.22155 2511.11 195915 -9.54619
18978000 76.9703 -9.31714 -8.41965 1.22142 2512.72 195937 -9.54655
18979000 76.9273 -9.31659 -8.41985 1.22132 2510.36 195953 -9.54587
18980000 76.9772 -9.31684 -8.42023 1.22124 2509.85 195966 -9.54627
18981000 77.1184 -9.31637 -8.41945 1.22102 2510.24 196001 -9.54622
18982000 76.9513 -9.31687 -8.42093 1.22113 2507.76 195983 -9.54622
18983000 76.8819 -9.31721 -8.42043 1.22144 2510.72 195934 -9.54635
18984000 76.865 -9.31794 -8.42286 1.22155 2506.19 195916 -9.54703
18985000 77.1797 -9.31639 -8.41997 1.22142 2509.71 195936 -9.54642
18986000 77.1364 -9.31598 -8.42062 1.22145 2506.76 195931 -9.54588
18987000 77.0241 -9.31703 -8.42154 1.22154 2507.37 195917 -9.5466
18988000 76.8729 -9.31775 -8.42281 1.22168 2506.1 195895 -9.54687
18989000 77.0669 -9.31731 -8.42241 1.2214 2505.39 195940 -9.547
18990000 77.0833 -9.31673 -8.42226 1.22159 2504.56 195910 -9.54647
18991000 76.9318 -9.31791 -8.42328 1.2215 2504.85 195924 -9.5472
18992000 76.9707 -9.31679 -8.42201 1.22124 2504.71 195966 -9.5462
18993000 76.8907 -9.31675 -8.42259 1.22137 2503.28 195944 -9.54592
18994000 76.9363 -9.31731 -8.42332 1.22137 2502.78 195945 -9.54662
18995000 76.996 -9.31797 -8.42366 1.2215 2503.95 195924 -9.54745
18996000 77.1692 -9.31627 -8.42279 1.22159 2501.78 195909 -9.54627
18997000 76.9777 -9.31651 -8.42292 1.22141 2501.7 195939 -9.54593
18998000 76.8633 -9.31799 -8.42496 1.22131 2499.97 195954 -9.54707
18999000 76.7985 -9.319 -8.42541 1.22133 2501.57 195950 -9.54789
19000000 76.8856 -9.31941 -8.42632 1.22139 2500.32 195941 -9.54856
19001000 76.7881 -9.31996 -8.42711 1.22116 2499.19 195978 -9.54882
19002000 76.9743 -9.3178 -8.42476 1.22112 2499.65 195985 -9.54722
19003000 76.9511 -9.31731 -8.42387 1.22067 2499.79 196057 -9.54665
19004000 77.1283 -9.31624 -8.42362 1.22067 2497.56 196058 -9.54612
19005000 76.9443 -9.31788 -8.4258 1.22122 2497.11 195969 -9.54721
19006000 76.9412 -9.31781 -8.42582 1.22137 2497.19 195944 -9.54713
19007000 77.0445 -9.31761 -8.42523 1.22111 2497.74 195987 -9.54723
19008000 76.9768 -9.31848 -8.42711 1.22117 2495 195977 -9.5479
19009000 77.0058 -9.31682 -8.42509 1.22107 2495.82 195993 -9.54633
19010000 76.9247 -9.31727 -8.42558 1.22109 2495.73 195990 -9.54654
19011000 77.0374 -9.31739 -8.42571 1.22107 2495.7 195993 -9.547
19012000 76.8278 -9.31771 -8.42721 1.22082 2491.88 196032 -9.54669
19013000 76.9304 -9.31765 -8.4258 1.22054 2495.1 196077 -9.54694
19014000 76.9803 -9.31662 -8.42546 1.22062 2493.32 196066 -9.54606
19015000 76.9849 -9.31654 -8.42568 1.22089 2493.06 196021 -9.54599
19016000 76.9907 -9.31725 -8.42699 1.22106 2491.7 195994 -9.54672
19017000 76.8667 -9.31753 -8.42692 1.22096 2492.48 196011 -9.54663
19018000 76.8961 -9.31718 -8.42723 1.22125 2491.23 195964 -9.54636
19019000 77.1073 -9.31583 -8.42628 1.22079 2489.16 196038 -9.54564
19020000 77.1593 -9.31552 -8.42524 1.2205 2490.6 196085 -9.54549
19021000 77.0789 -9.31606 -8.42605 1.22056 2489.99 196075 -9.54579
19022000 77.0868 -9.31664 -8.42704 1.2206 2488.9 196069 -9.5464
19023000 77.1306 -9.31659 -8.42693 1.22045 2488.78 196092 -9.54647
19024000 76.8269 -9.31834 -8.42899 1.22055 2488.11 196076 -9.54731
19025000 76.9455 -9.31695 -8.42769 1.22084 2488.47 196030 -9.54628
19026000 77.0758 -9.3164 -8.42775 1.22083 2486.71 196032 -9.54612
19027000 76.976 -9.31652 -8.42781 1.22053 2486.27 196080 -9.54594
19028000 76.8774 -9.31691 -8.42829 1.2205 2485.95 196085 -9.54604
19029000 76.9001 -9.31744 -8.4284 1.22052 2487.2 196082 -9.54664
19030000 76.9057 -9.31835 -8.43011 1.22031 2484.56 196115 -9.54757
19031000 77.0334 -9.31778 -8.42942 1.22051 2485.25 196083 -9.54737
19032000 77.0604 -9.31711 -8.42931 1.22025 2483.17 196125 -9.54679
19033000 77.0631 -9.31651 -8.42816 1.22051 2485.26 196083 -9.5462
19034000 76.9981 -9.31768 -8.43041 1.22028 2481.75 196120 -9.54717
19035000 77.0559 -9.3175 -8.42967 1.22031 2483.39 196114 -9.54716
19036000 76.9275 -9.31824 -8.43097 1.22033 2481.86 196111 -9.54751
19037000 76.8806 -9.31769 -8.4306 1.22055 2481.81 196077 -9.54682
19038000 76.9942 -9.31685 -8.42967 1.2204 2481.72 196101 -9.54633
19039000 77.0961 -9.317 -8.43039 1.22068 2480.68 196055 -9.54678
19040000 76.9789 -9.31762 -8.43123 1.22056 2479.82 196075 -9.54705
19041000 76.9708 -9.31758 -8.43151 1.22049 2478.84 196086 -9.54698
19042000 77.0033 -9.31681 -8.43033 1.22074 2480.45 196045 -9.54631
19043000 77.0348 -9.31704 -8.43093 1.22056 2479.06 196074 -9.54663
19044000 77.0484 -9.31711 -8.43167 1.22052 2477.17 196080 -9.54675
19045000 77.0763 -9.31767 -8.43186 1.22062 2478.37 196065 -9.54739
19046000 77.0111 -9.31711 -8.43202 1.22058 2476.24 196072 -9.54663
19047000 77.1992 -9.31547 -8.42957 1.22054 2478.46 196078 -9.54556
19048000 76.9842 -9.31666 -8.43228 1.2205 2474.11 196084 -9.5461
19049000 76.9193 -9.31793 -8.43269 1.22034 2476.21 196111 -9.54719
19050000 76.9575 -9.31709 -8.4319 1.22023 2475.81 196128 -9.54646
19051000 76.8929 -9.31729 -8.43233 1.22004 2474.79 196158 -9.54646
19052000 77.1504 -9.31545 -8.43026 1.22002 2475.41 196161 -9.54539
19053000 77.0648 -9.31634 -8.43208 1.21998 2472.72 196168 -9.54602
19054000 76.795 -9.31776 -8.43298 1.21994 2474.08 196175 -9.54665
19055000 77.0103 -9.31611 -8.43181 1.21999 2472.84 196166 -9.54564
19056000 76.9596 -9.31568 -8.43212 1.22049 2471.79 196086 -9.54505
19057000 77.1088 -9.31492 -8.43139 1.22058 2471.89 196072 -9.54474
19058000 77.0598 -9.31567 -8.43257 1.22056 2470.64 196075 -9.54534
19059000 76.8881 -9.31695 -8.43406 1.22067 2470.3 196057 -9.54611
19060000 76.8487 -9.31711 -8.43358 1.22034 2471.37 196111 -9.54615
19061000 76.9241 -9.31732 -8.43411 1.21999 2469.8 196166 -9.54659
19062000 76.9074 -9.31791 -8.43504 1.21977 2468.41 196201 -9.54713
19063000 77.0446 -9.31711 -8.43391 1.2199 2469.59 196181 -9.54674
19064000 77.068 -9.31658 -8.43402 1.22002 2468.05 196161 -9.54627
19065000 77.1114 -9.31708 -8.43501 1.22017 2466.99 196137 -9.54691
19066000 77.1793 -9.31689 -8.43475 1.22016 2467.14 196140 -9.54691
19067000 76.9858 -9.31799 -8.43565 1.22006 2467.51 196155 -9.54744
19068000 76.8583 -9.31797 -8.43635 1.22017 2465.74 196138 -9.54704
19069000 76.9754 -9.31733 -8.43557 1.22006 2465.88 196155 -9.54675
19070000 76.9519 -9.31719 -8.43545 1.21999 2465.72 196166 -9.54654
19071000 77.0415 -9.31681 -8.43541 1.22003 2464.83 196160 -9.54643
19072000 77.01 -9.31676 -8.43546 1.21972 2463.94 196209 -9.54629
19073000 76.9936 -9.31799 -8.43642 1.21996 2465.15 196171 -9.54747
19074000 76.9138 -9.31866 -8.43814 1.21988 2462.07 196184 -9.5479
19075000 76.9436 -9.31822 -8.43758 1.21992 2462.46 196178 -9.54754
19076000 77.0238 -9.31743 -8.43702 1.21986 2461.74 196187 -9.54699
19077000 77.0386 -9.31751 -8.43686 1.21986 2462.38 196187 -9.54712
19078000 77.0263 -9.31774 -8.43773 1.21963 2460.15 196224 -9.54731
19079000 77.1765 -9.31682 -8.43626 1.21956 2461.55 196235 -9.54684
19080000 76.8629 -9.31873 -8.4387 1.21963 2460.18 196225 -9.54781
19081000 77.0926 -9.31724 -8.43724 1.21965 2460.15 196221 -9.54701
19082000 76.9566 -9.31774 -8.43789 1.2196 2459.63 196229 -9.5471
19083000 76.9524 -9.3182 -8.43878 1.21972 2458.63 196209 -9.54755
19084000 77.084 -9.31691 -8.43814 1.21968 2456.75 196216 -9.54665
19085000 76.9064 -9.3185 -8.43895 1.21959 2458.77 196231 -9.54772
19086000 77.1111 -9.31707 -8.43836 1.21953 2456.31 196240 -9.54689
19087000 77.0957 -9.31684 -8.43785 1.21944 2456.87 196254 -9.54661
19088000 77.0154 -9.31765 -8.43853 1.21921 2456.8 196291 -9.54718
19089000 77.0379 -9.31814 -8.43977 1.21942 2455.12 196258 -9.54775
19090000 76.967 -9.31873 -8.44024 1.21953 2455.69 196240 -9.54812
19091000 76.9348 -9.31841 -8.43995 1.21951 2455.55 196244 -9.54771
19092000 77.0084 -9.31814 -8.44078 1.2195 2452.49 196245 -9.54766
19093000 77.0334 -9.31805 -8.44039 1.21958 2453.47 196232 -9.54764
19094000 76.9024 -9.31819 -8.4402 1.21948 2454.16 196249 -9.54739
19095000 76.8126 -9.31954 -8.44192 1.21953 2453.23 196241 -9.54847
19096000 77.0513 -9.31818 -8.44133 1.21972 2451.47 196210 -9.54783
19097000 76.9379 -9.3189 -8.44175 1.21972 2452.28 196210 -9.5482
19098000 77.036 -9.31781 -8.44107 1.21957 2450.87 196233 -9.54741
19099000 77.0536 -9.31684 -8.43997 1.21947 2451.02 196250 -9.54649
19100000 77.0202 -9.31789 -8.44085 1.21942 2451.4 196258 -9.54744
19101000 76.8764 -9.31851 -8.44224 1.21923 2448.87 196289 -9.54764
19102000 76.7699 -9.3185 -8.44248 1.21941 2448.55 196259 -9.54731
19103000 76.9348 -9.31759 -8.442 1.21965 2447.86 196220 -9.54689
19104000 76.8145 -9.31845 -8.44268 1.22002 2449.08 196161 -9.54739
19105000 76.9811 -9.31748 -8.44172 1.21993 2448.82 196175 -9.54691
19106000 77.0928 -9.31645 -8.44154 1.21981 2446.27 196195 -9.54622
19107000 76.8879 -9.31858 -8.44299 1.21958 2447.67 196232 -9.54774
19108000 77.0418 -9.31767 -8.44285 1.2196 2445.54 196230 -9.54728
19109000 77.1354 -9.31665 -8.44156 1.21952 2446.16 196242 -9.54654
19110000 77.032 -9.31668 -8.44192 1.21955 2445.29 196237 -9.54627
19111000 77.015 -9.31696 -8.44255 1.2195 2444.24 196244 -9.5465
19112000 77.0567 -9.31702 -8.44265 1.2195 2444.13 196245 -9.54669
19113000 76.9937 -9.31739 -8.44297 1.2193 2443.86 196277 -9.54687
19114000 77.0576 -9.31714 -8.44275 1.21901 2443.19 196323 -9.54681
19115000 76.8356 -9.31932 -8.44512 1.21912 2442.89 196306 -9.54833
19116000 76.866 -9.31859 -8.44458 1.21892 2441.92 196338 -9.54768
19117000 76.8482 -9.31875 -8.44475 1.21896 2442 196332 -9.54779
19118000 77.1244 -9.31746 -8.44344 1.21879 2441.71 196360 -9.54732
19119000 76.8552 -9.31942 -8.44594 1.21899 2440.58 196327 -9.54848
19120000 77.0692 -9.31685 -8.44364 1.21909 2440.05 196311 -9.54655
19121000 77.0122 -9.31847 -8.44579 1.21903 2438.46 196320 -9.548
19122000 76.9789 -9.31881 -8.44555 1.21904 2440.07 196320 -9.54824
19123000 77.1093 -9.31912 -8.44634 1.21899 2438.64 196327 -9.54894
19124000 77.0308 -9.31848 -8.44572 1.21877 2438.17 196363 -9.54807
19125000 77.0476 -9.31846 -8.44574 1.21861 2437.74 196388 -9.5481
19126000 76.959 -9.31884 -8.44653 1.21912 2437.55 196307 -9.54821
19127000 77.0673 -9.31804 -8.44609 1.21896 2436.27 196332 -9.54774
19128000 76.8497 -9.31957 -8.44739 1.219 2436.96 196325 -9.54861
19129000 77.1463 -9.31728 -8.44578 1.21902 2435.13 196323 -9.54721
19130000 76.9256 -9.31857 -8.44703 1.21905 2435.31 196317 -9.54784
19131000 77.0613 -9.31633 -8.44493 1.21885 2434.5 196350 -9.54601
19132000 77.1228 -9.31643 -8.44488 1.21875 2434.74 196367 -9.54629
19133000 76.8379 -9.31961 -8.44864 1.21903 2433.64 196321 -9.54863
19134000 76.9263 -9.31784 -8.44698 1.21904 2433.41 196319 -9.54712
19135000 77.1202 -9.31692 -8.44638 1.21894 2432.29 196336 -9.54678
19136000 77.1083 -9.3167 -8.44629 1.21923 2432.51 196288 -9.54651
19137000 76.8389 -9.31873 -8.44865 1.21908 2431.25 196313 -9.54774
19138000 76.9746 -9.31787 -8.44797 1.21937 2431.36 196265 -9.54729
19139000 76.9517 -9.31855 -8.44878 1.2191 2430.45 196309 -9.5479
19140000 76.9799 -9.31771 -8.44792 1.21927 2430.84 196281 -9.54714
19141000 77.1887 -9.31707 -8.44757 1.21952 2430.53 196242 -9.54713
19142000 77.1975 -9.31687 -8.44801 1.21924 2428.18 196287 -9.54695
19143000 77.0992 -9.31712 -8.44792 1.21895 2428.54 196334 -9.54691
19144000 77.0679 -9.31674 -8.44755 1.2191 2428.8 196310 -9.54643
19145000 76.8344 -9.31856 -8.44994 1.21909 2427.19 196312 -9.54756
19146000 77.1099 -9.31662 -8.44809 1.21926 2427.27 196284 -9.54644
19147000 77.0756 -9.31702 -8.44843 1.21905 2427.06 196317 -9.54674
19148000 77.1263 -9.31673 -8.44881 1.21901 2425.08 196325 -9.5466
19149000 77.0252 -9.31725 -8.44896 1.21904 2426.19 196319 -9.54682
19150000 76.9577 -9.31727 -8.44942 1.21912 2425.1 196306 -9.54663
19151000 76.8359 -9.31841 -8.4506 1.21912 2425.03 196307 -9.54742
19152000 77.0648 -9.31648 -8.44874 1.21903 2424.65 196321 -9.54617
19153000 77.115 -9.31644 -8.44912 1.21888 2423.19 196345 -9.54628
19154000 76.9055 -9.31895 -8.45191 1.21922 2423.09 196290 -9.54817
19155000 76.96 -9.31734 -8.45062 1.2192 2422.13 196294 -9.54672
19156000 77.0344 -9.31686 -8.45002 1.21919 2422.45 196295 -9.54646
19157000 76.949 -9.31884 -8.45222 1.21952 2422.46 196242 -9.54818
19158000 77.1366 -9.31603 -8.44965 1.21949 2421.75 196247 -9.54593
19159000 77.1067 -9.31629 -8.4507 1.21937 2419.28 196267 -9.5461
19160000 77.0773 -9.3163 -8.44997 1.21918 2421 196297 -9.54603
19161000 76.9234 -9.31718 -8.45143 1.21898 2418.99 196330 -9.54645
19162000 77.0309 -9.31734 -8.45115 1.21895 2420.16 196334 -9.54693
19163000 76.903 -9.31851 -8.45336 1.21881 2416.95 196356 -9.54771
19164000 76.9561 -9.31813 -8.45173 1.21881 2420.47 196356 -9.54749
19165000 77.1479 -9.31721 -8.45219 1.21881 2416.61 196356 -9.54715
19166000 77.0593 -9.31758 -8.45243 1.2189 2417.14 196342 -9.54725
19167000 77.0118 -9.31727 -8.452 1.21881 2417.29 196356 -9.5468
19168000 77.0038 -9.31766 -8.45303 1.21865 2415.2 196381 -9.54716
19169000 77.008 -9.31764 -8.45242 1.21856 2416.67 196397 -9.54716
19170000 77.0181 -9.3186 -8.45395 1.21847 2414.9 196411 -9.54814
19171000 76.9005 -9.31856 -8.45376 1.21865 2415.67 196382 -9.54776
19172000 76.9596 -9.31843 -8.45438 1.21887 2414.02 196346 -9.5478
19173000 77.0154 -9.31778 -8.45397 1.21905 2413.68 196318 -9.54732
19174000 76.9953 -9.31848 -8.45475 1.21915 2413.66 196301 -9.54796
19175000 77.0439 -9.31814 -8.45485 1.21911 2412.38 196308 -9.54777
19176000 77.0255 -9.31773 -8.45447 1.21876 2411.61 196364 -9.5473
19177000 77.1396 -9.31673 -8.45386 1.21904 2411.05 196319 -9.54664
19178000 77.0355 -9.31768 -8.45403 1.21889 2412.94 196343 -9.54728
19179000 76.9975 -9.31817 -8.45529 1.21885 2410.7 196350 -9.54766
19180000 77.21 -9.31766 -8.4552 1.2188 2409.42 196358 -9.54778
19181000 76.9028 -9.31892 -8.45625 1.21882 2410.07 196354 -9.54813
19182000 76.9518 -9.31789 -8.45565 1.2187 2408.61 196373 -9.54724
19183000 77.1386 -9.31695 -8.45439 1.21869 2409.46 196376 -9.54685
19184000 76.9438 -9.31834 -8.45613 1.21851 2408.18 196404 -9.54767
19185000 76.9012 -9.31862 -8.4561 1.21811 2408.24 196470 -9.54782
19186000 76.8937 -9.31899 -8.45697 1.21827 2407.15 196444 -9.54817
19187000 77.0102 -9.31742 -8.45586 1.21861 2406.57 196388 -9.54695
19188000 77.0169 -9.31789 -8.45663 1.21867 2405.84 196379 -9.54744
19189000 76.9697 -9.31727 -8.45609 1.21859 2405.43 196391 -9.54667
19190000 76.8791 -9.318 -8.45643 1.21873 2406.78 196369 -9.54713
19191000 77.0621 -9.31783 -8.45726 1.21853 2403.6 196402 -9.54751
19192000 77.0223 -9.31755 -8.45646 1.21834 2404.69 196433 -9.54711
19193000 76.8371 -9.31876 -8.45825 1.21833 2403.03 196433 -9.54777
19194000 77.0592 -9.31755 -8.45642 1.21824 2404.6 196448 -9.54722
19195000 76.8402 -9.3184 -8.45796 1.21824 2402.68 196448 -9.54742
19196000 77.1528 -9.31568 -8.45602 1.21834 2400.71 196432 -9.54563
19197000 76.8431 -9.31837 -8.45793 1.21831 2402.81 196437 -9.5474
19198000 76.8207 -9.31825 -8.45829 1.21819 2401.25 196456 -9.54721
19199000 77.0388 -9.31675 -8.45723 1.21826 2400.12 196445 -9.54636
19200000 77.041 -9.31659 -8.45706 1.21828 2400.24 196442 -9.54621
19201000 77.0268 -9.31614 -8.45712 1.2183 2398.86 196439 -9.54572
19202000 76.9798 -9.31703 -8.45676 1.21798 2401.71 196489 -9.54647
19203000 77.1116 -9.31618 -8.45714 1.21794 2398.16 196497 -9.54601
19204000 76.9449 -9.31694 -8.45863 1.21832 2396.89 196435 -9.54627
19205000 76.7985 -9.31864 -8.46054 1.2186 2396.89 196390 -9.54754
19206000 76.9257 -9.3178 -8.45892 1.2183 2398.47 196438 -9.54708
19207000 76.9891 -9.31804 -8.4595 1.2182 2397.3 196454 -9.5475
19208000 76.9776 -9.31795 -8.45989 1.21816 2395.89 196460 -9.54738
19209000 77.0541 -9.31668 -8.45886 1.21814 2395.14 196464 -9.54633
19210000 76.9057 -9.31743 -8.45919 1.21793 2395.93 196498 -9.54665
19211000 77.0989 -9.31677 -8.45935 1.21823 2394.21 196450 -9.54655
19212000 77.204 -9.31679 -8.45898 1.21812 2395.1 196468 -9.54689
19213000 77.1337 -9.31738 -8.46001 1.21784 2393.31 196513 -9.54727
19214000 77.0226 -9.31816 -8.46072 1.21792 2393.69 196499 -9.54772
19215000 76.9514 -9.31818 -8.46113 1.21822 2393.17 196451 -9.54752
19216000 77.0395 -9.31745 -8.46047 1.2181 2392.72 196471 -9.54706
19217000 77.0874 -9.31642 -8.46073 1.21835 2389.66 196430 -9.54617
19218000 77.04 -9.31723 -8.46081 1.21829 2391.54 196440 -9.54684
19219000 76.9787 -9.31886 -8.46286 1.21858 2390.94 196394 -9.54829
19220000 76.946 -9.31836 -8.46278 1.21876 2390.14 196364 -9.54769
19221000 77.0872 -9.31754 -8.462 1.21869 2389.9 196375 -9.54729
19222000 76.9689 -9.31811 -8.46322 1.21867 2388.04 196378 -9.54751
19223000 77.133 -9.31718 -8.46158 1.21845 2389.6 196414 -9.54707
19224000 76.8957 -9.3185 -8.46319 1.21825 2388.4 196447 -9.54769
19225000 77.0956 -9.31755 -8.46208 1.218 2388.32 196487 -9.54733
19226000 76.8602 -9.31944 -8.46463 1.21796 2386.4 196493 -9.54851
19227000 77.052 -9.31774 -8.4625 1.21795 2387.56 196496 -9.54739
19228000 76.9256 -9.31812 -8.4639 1.21817 2385.22 196459 -9.54739
19229000 77.0949 -9.31803 -8.46337 1.21823 2386.53 196450 -9.54781
19230000 77.0211 -9.3181 -8.46367 1.21814 2385.7 196465 -9.54766
19231000 77.1703 -9.31706 -8.46306 1.2178 2383.84 196519 -9.54706
19232000 76.9512 -9.31822 -8.46416 1.21798 2384.33 196490 -9.54756
19233000 77.0926 -9.3179 -8.46375 1.21781 2384.28 196517 -9.54767
19234000 76.887 -9.31949 -8.46619 1.21825 2382.75 196446 -9.54865
19235000 76.9083 -9.31879 -8.46539 1.21816 2382.86 196461 -9.54801
19236000 77.0516 -9.3182 -8.46489 1.21827 2382.82 196443 -9.54785
19237000 77.074 -9.31785 -8.46539 1.21856 2380.99 196396 -9.54756
19238000 77.0006 -9.31901 -8.46644 1.21872 2381.65 196371 -9.5485
19239000 76.8319 -9.31992 -8.46767 1.21857 2380.46 196394 -9.54891
19240000 76.8821 -9.31893 -8.4663 1.21838 2381.16 196426 -9.54807
19241000 76.998 -9.31855 -8.46692 1.21836 2378.34 196428 -9.54804
19242000 76.9372 -9.31863 -8.46661 1.21813 2378.98 196465 -9.54794
19243000 77.1333 -9.3186 -8.46599 1.21806 2380.49 196476 -9.54849
19244000 76.908 -9.32005 -8.46803 1.2181 2378.91 196470 -9.54927
19245000 77.0526 -9.31807 -8.46702 1.21832 2376.61 196435 -9.54773
19246000 77.0055 -9.31852 -8.46745 1.21842 2376.87 196420 -9.54803
19247000 76.9257 -9.31866 -8.46708 1.21822 2377.9 196451 -9.54793
19248000 76.9155 -9.31899 -8.4682 1.2181 2375.5 196470 -9.54823
19249000 76.887 -9.3193 -8.46833 1.21794 2375.65 196496 -9.54845
19250000 77.0609 -9.31817 -8.4674 1.21804 2375.3 196480 -9.54785
19251000 77.0971 -9.31781 -8.46727 1.21825 2375.05 196447 -9.54759
19252000 77.269 -9.31655 -8.46631 1.21795 2373.63 196494 -9.54685
19253000 76.9625 -9.31863 -8.46853 1.21821 2373.71 196453 -9.54801
19254000 76.9752 -9.31837 -8.46803 1.21778 2373.57 196522 -9.54779
19255000 76.9521 -9.31871 -8.46847 1.21752 2372.8 196564 -9.54806
19256000 77.1868 -9.3178 -8.46785 1.21762 2372.17 196548 -9.54785
19257000 77.028 -9.31802 -8.46842 1.21805 2372.05 196479 -9.54759
19258000 77.1464 -9.31831 -8.46977 1.2182 2369.4 196455 -9.54824
19259000 77.062 -9.3178 -8.4684 1.21844 2372.25 196416 -9.54748
19260000 76.8801 -9.31905 -8.47033 1.21843 2370.38 196417 -9.54819
19261000 77.0212 -9.318 -8.46902 1.21821 2370.64 196453 -9.54756
19262000 76.9523 -9.31857 -8.47019 1.21804 2368.62 196480 -9.54792
19263000 77.0487 -9.31757 -8.46897 1.21795 2369.06 196495 -9.54721
19264000 76.9579 -9.31844 -8.47047 1.21813 2367.63 196466 -9.54781
19265000 77.012 -9.31921 -8.47126 1.21796 2367.26 196494 -9.54874
19266000 77.0416 -9.31902 -8.4709 1.2179 2367.64 196502 -9.54864
19267000 77.05 -9.31877 -8.47133 1.2181 2366.13 196470 -9.54842
19268000 76.9306 -9.32007 -8.4724 1.21815 2366.83 196462 -9.54936
19269000 77.0481 -9.31841 -8.47109 1.21806 2365.72 196477 -9.54805
19270000 77.0606 -9.31851 -8.47133 1.21806 2365.27 196478 -9.54818
19271000 77.0891 -9.3185 -8.47169 1.2177 2363.58 196536 -9.54826
19272000 77.0676 -9.31812 -8.47044 1.21777 2366.14 196523 -9.54782
19273000 76.8956 -9.31956 -8.47314 1.21793 2362.91 196499 -9.54874
19274000 77.1665 -9.31774 -8.47142 1.21798 2362.72 196490 -9.54773
19275000 77.0779 -9.31871 -8.47205 1.21792 2363.55 196500 -9.54843
19276000 77.2072 -9.31743 -8.4713 1.21774 2361.73 196529 -9.54754
19277000 77.0421 -9.3188 -8.47285 1.21818 2362.08 196458 -9.54842
19278000 77.0254 -9.31913 -8.47342 1.21806 2361.2 196478 -9.5487
19279000 77.0519 -9.31935 -8.47392 1.21789 2360.12 196504 -9.549
19280000 77.0707 -9.31781 -8.47238 1.21775 2359.79 196528 -9.54751
19281000 77.0837 -9.31893 -8.47351 1.21788 2360.08 196505 -9.54868
19282000 76.9652 -9.32033 -8.47521 1.21802 2359.48 196484 -9.54972
19283000 77.1033 -9.31877 -8.47402 1.21808 2358.6 196474 -9.54857
19284000 77.0788 -9.31859 -8.47393 1.21793 2358.05 196498 -9.54832
19285000 76.9701 -9.31978 -8.47504 1.21771 2357.81 196533 -9.54919
19286000 77.0199 -9.31904 -8.47481 1.21789 2356.73 196505 -9.54859
19287000 77.0731 -9.31785 -8.47348 1.21789 2357.14 196505 -9.54756
19288000 76.8941 -9.31858 -8.47446 1.2176 2355.87 196552 -9.54776
19289000 77.0442 -9.3186 -8.47423 1.21762 2356.64 196548 -9.54823
19290000 77.0354 -9.31931 -8.47548 1.21782 2355.45 196517 -9.54891
19291000 77.1018 -9.31832 -8.47504 1.21769 2353.72 196536 -9.54812
19292000 76.9392 -9.31929 -8.47616 1.21775 2353.42 196527 -9.54861
19293000 77.0879 -9.31815 -8.47451 1.21753 2354.43 196563 -9.54791
19294000 77.0648 -9.31826 -8.47518 1.21776 2353.25 196526 -9.54795
19295000 77.0791 -9.31819 -8.47488 1.21779 2353.99 196520 -9.54792
19296000 77.0779 -9.31807 -8.47581 1.21768 2350.81 196539 -9.5478
19297000 77.0195 -9.31864 -8.47576 1.21746 2352.19 196574 -9.5482
19298000 77.0427 -9.3189 -8.47602 1.21724 2351.71 196610 -9.54852
19299000 76.9422 -9.31921 -8.47723 1.21715 2349.04 196624 -9.54853
19300000 77.0038 -9.31933 -8.47654 1.2173 2351.57 196600 -9.54883
19301000 77.0825 -9.31862 -8.47675 1.21737 2349.14 196589 -9.54836
19302000 77.0616 -9.31832 -8.47656 1.21752 2349.14 196564 -9.548
19303000 77.0955 -9.31761 -8.47589 1.21732 2348.61 196597 -9.54739
19304000 76.9851 -9.31822 -8.47655 1.21767 2349.21 196541 -9.54767
19305000 76.885 -9.31966 -8.47888 1.21746 2346.26 196573 -9.54881
19306000 76.9935 -9.31843 -8.47716 1.21747 2347.71 196572 -9.54791
19307000 76.9882 -9.31838 -8.47718 1.21737 2347.27 196588 -9.54784
19308000 77.0099 -9.31873 -8.47807 1.21758 2346.19 196554 -9.54825
19309000 76.8501 -9.31921 -8.47862 1.21752 2345.9 196565 -9.54826
