# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
169000 76.9832 0.08425 -0.151922 -0.152022 0.195309 -76963.6 -78799.1 1835.55 -71471.6 0.953014 1499.62
170000 77.06 0.08475 -0.152025 -0.15197 0.197431 -76955.5 -78792.9 1837.38 -71460.1 0.952954 1500.51
171000 77.0376 0.08525 -0.15188 -0.152013 0.198855 -76955.1 -78792 1836.85 -71466 0.953291 1499.3
172000 77.0623 0.08575 -0.152125 -0.151933 0.19801 -76949.6 -78787.1 1837.44 -71456.2 0.953386 1500.58
173000 76.9293 0.08625 -0.151922 -0.152065 0.198903 -76949.4 -78783.7 1834.26 -71462.1 0.95365 1499.35
174000 77.0497 0.08675 -0.151966 -0.151915 0.199517 -76940.3 -78777.5 1837.13 -71450.9 0.953612 1499.87
175000 77.0615 0.08725 -0.151897 -0.151997 0.202031 -76936.7 -78774.1 1837.42 -71445.7 0.953414 1499.98
176000 77.1054 0.08775 -0.152041 -0.152009 0.202967 -76929.6 -78768 1838.46 -71437.4 0.953413 1500.31
177000 77.0222 0.08825 -0.151958 -0.151886 0.203011 -76928.8 -78765.2 1836.48 -71440.3 0.953523 1499.45
178000 76.8873 0.08875 -0.152032 -0.152026 0.203721 -76928.8 -78762.1 1833.26 -71438.6 0.953655 1500.2
179000 77.1116 0.08925 -0.152119 -0.151925 0.205555 -76915.8 -78754.4 1838.61 -71425.4 0.953554 1500.06
180000 77.0486 0.08975 -0.151877 -0.15208 0.20672 -76915 -78752.1 1837.11 -71425 0.953554 1499.91
181000 77.103 0.09025 -0.151932 -0.152085 0.208339 -76909.8 -78748.2 1838.41 -71418.1 0.95364 1500.54
182000 77.0125 0.09075 -0.152083 -0.151853 0.207096 -76910.4 -78746.7 1836.25 -71422.9 0.953744 1499.55
183000 77.0788 0.09125 -0.151974 -0.151974 0.207278 -76903.4 -78741.2 1837.83 -71414.1 0.953835 1500.2
184000 77.1094 0.09175 -0.151784 -0.152178 0.208836 -76896.7 -78735.3 1838.56 -71409 0.953804 1499.7
185000 76.9408 0.09225 -0.152069 -0.151775 0.21003 -76901.3 -78735.9 1834.54 -71414.1 0.954049 1499.97
186000 77.0852 0.09275 -0.151966 -0.152073 0.209894 -76890.6 -78728.6 1837.98 -71405.1 0.954151 1499.63
187000 76.9776 0.09325 -0.15207 -0.151996 0.210147 -76890.5 -78725.9 1835.42 -71403.1 0.954201 1500.22
188000 77.1837 0.09375 -0.151887 -0.151917 0.211525 -76878.3 -78718.7 1840.33 -71392.4 0.95398 1499.52
189000 76.8755 0.09425 -0.152147 -0.152055 0.213715 -76890.3 -78723.3 1832.98 -71398.3 0.954011 1501.21
190000 77.0772 0.09475 -0.151923 -0.152184 0.215718 -76875.3 -78713.1 1837.79 -71387.3 0.95409 1500.25
191000 77.0035 0.09525 -0.152154 -0.151881 0.21558 -76873 -78709 1836.03 -71384.5 0.954309 1500.72
192000 76.8461 0.09575 -0.151767 -0.152079 0.219625 -76877 -78709.2 1832.28 -71392.2 0.954246 1499.6
193000 76.8634 0.09625 -0.152155 -0.151879 0.221406 -76869.6 -78702.3 1832.69 -71384.2 0.954407 1500.05
194000 77.0377 0.09675 -0.151838 -0.151802 0.220268 -76857 -78693.9 1836.85 -71379 0.954564 1498.25
195000 76.9817 0.09725 -0.152027 -0.152133 0.219658 -76858.4 -78693.9 1835.51 -71370.7 0.954545 1500.87
196000 77.1086 0.09775 -0.152051 -0.152071 0.21934 -76843.1 -78681.6 1838.54 -71355.8 0.954616 1500.86
197000 77.0332 0.09825 -0.151978 -0.151811 0.220269 -76844.6 -78681.4 1836.74 -71361.2 0.954538 1499.68
198000 76.9434 0.09875 -0.151961 -0.152073 0.221759 -76846.7 -78681.3 1834.6 -71362.3 0.954476 1499.86
199000 77.0268 0.09925 -0.151881 -0.151908 0.22229 -76834.3 -78670.9 1836.59 -71352.9 0.954572 1499.22
200000 77.0043 0.09975 -0.152098 -0.152123 0.224996 -76832.3 -78668.4 1836.05 -71344.5 0.954499 1500.81
201000 77.1608 0.10025 -0.151917 -0.151865 0.227125 -76817.8 -78657.5 1839.78 -71335.5 0.954566 1499.41
202000 77.1377 0.10075 -0.151929 -0.152143 0.228173 -76820.1 -78659.3 1839.23 -71334.3 0.954439 1500.15
