# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
183000 76.8924 0.09125 4.37197e-05 -9.23719e-05 0.223515 -76913.1 -78746.4 1833.38 -76913.9 0.938531 -0.196119
184000 76.9471 0.09175 -3.76827e-05 7.41429e-05 0.223552 -76902.2 -78736.9 1834.69 -76901.8 0.938697 0.143472
185000 76.992 0.09225 -8.22181e-05 -6.24957e-05 0.224161 -76895.3 -78731 1835.76 -76892.9 0.938659 0.680935
186000 76.9459 0.09275 6.13821e-05 -4.83293e-05 0.225072 -76895.8 -78730.5 1834.66 -76897.5 0.938663 -0.432779
187000 77.2131 0.09325 0.000111945 4.2624e-05 0.226865 -76879.9 -78721 1841.03 -76881.5 0.938634 -0.392993
188000 76.8944 0.09375 1.92999e-06 -4.53918e-05 0.227207 -76890 -78723.4 1833.43 -76889.3 0.938623 0.241458
189000 77.0455 0.09425 -0.00011454 0.000146246 0.22757 -76876.1 -78713.1 1837.04 -76875 0.938671 0.332225
190000 76.918 0.09475 4.31531e-05 -7.1359e-05 0.229034 -76882.5 -78716.5 1833.99 -76884 0.938577 -0.388942
191000 77.0466 0.09525 8.95383e-06 3.1539e-06 0.23004 -76868.5 -78705.5 1837.06 -76867.7 0.938637 0.294135
192000 76.8999 0.09575 -7.05062e-05 -0.000181794 0.232853 -76873.9 -78707.5 1833.56 -76872.6 0.938679 0.407425
193000 76.9343 0.09625 -1.11849e-05 0.000357334 0.233743 -76868.4 -78702.8 1834.38 -76868.5 0.938698 0.0117702
194000 76.9295 0.09675 7.80807e-05 -0.000186221 0.233688 -76862.5 -78696.7 1834.27 -76866.1 0.93874 -0.958528
195000 76.9672 0.09725 -5.02623e-05 0.000123616 0.235359 -76852.4 -78687.5 1835.17 -76853.4 0.938751 -0.226176
196000 77.0829 0.09775 3.99864e-05 -8.24251e-05 0.235558 -76843.7 -78681.7 1837.93 -76840.9 0.938807 0.796292
197000 76.9182 0.09825 -1.50139e-05 -5.19924e-05 0.23743 -76846.9 -78680.9 1834 -76847.2 0.939061 -0.0218167
198000 77.1064 0.09875 0.000104722 0.000160449 0.237243 -76832.6 -78671.1 1838.49 -76837.1 0.939039 -1.14063
199000 77.0025 0.09925 -0.0001074 -0.000116851 0.238637 -76833.6 -78669.6 1836.01 -76830.8 0.939027 0.82033
200000 77.0011 0.09975 -5.82597e-05 -0.000138721 0.237292 -76831.1 -78667 1835.98 -76828.8 0.9391 0.673792
201000 77.0379 0.10025 1.38405e-05 0.000139075 0.238038 -76824.5 -78661.4 1836.85 -76824.7 0.939103 0.0263387
202000 76.9245 0.10075 5.29755e-06 -0.000136144 0.239655 -76825.9 -78660.1 1834.15 -76826.9 0.939215 -0.227463
203000 76.8526 0.10125 -2.61294e-05 3.64606e-06 0.241272 -76826.4 -78658.8 1832.43 -76825.2 0.939279 0.331309
204000 77.1586 0.10175 0.000142609 1.62777e-05 0.242141 -76804.8 -78644.5 1839.73 -76806.1 0.939363 -0.31089
