# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
199 150.13 0.0373523 -0.495129 -0.52942 0.55396 -66913.3 -70492.9 3579.62 -52714.1 1.23074 5006.97
200 149.916 0.0425474 -0.495616 -0.524731 0.550999 -66921.2 -70495.7 3574.52 -52761.5 1.23066 4992.69
201 149.529 0.0477412 -0.494968 -0.520364 0.548561 -66929.3 -70494.6 3565.29 -52807.6 1.23058 4978.96
202 148.995 0.0529334 -0.493497 -0.516972 0.546884 -66937.2 -70489.8 3552.56 -52838.7 1.23051 4970.53
203 148.426 0.0581243 -0.493075 -0.513513 0.545819 -66944.8 -70483.8 3538.99 -52866.9 1.23044 4962.99
204 147.915 0.0633145 -0.491605 -0.510573 0.545927 -66952.4 -70479.2 3526.81 -52894.1 1.23039 4955.86
205 147.466 0.0685043 -0.490393 -0.510696 0.546481 -66959.4 -70475.5 3516.11 -52868.5 1.23035 4967.18
206 147.082 0.0736943 -0.489607 -0.512035 0.547478 -66965.8 -70472.8 3506.95 -52826.6 1.23032 4984.1
207 146.795 0.0788852 -0.48728 -0.512447 0.548316 -66971.8 -70471.9 3500.12 -52816.7 1.23029 4989.57
208 146.628 0.0840771 -0.486039 -0.512613 0.549439 -66977.8 -70473.9 3496.14 -52799.4 1.23026 4997.66
209 146.567 0.0892713 -0.485093 -0.511501 0.550951 -66983.2 -70477.9 3494.67 -52800.6 1.23024 4999.1
210 146.599 0.0944682 -0.484398 -0.509179 0.552785 -66988.5 -70484 3495.44 -52814.8 1.23022 4995.86
211 146.719 0.0996682 -0.484099 -0.50679 0.555139 -66993.7 -70492 3498.29 -52839.1 1.2302 4989.03
212 146.887 0.104871 -0.483335 -0.504988 0.557505 -66998.7 -70501 3502.3 -52886.1 1.23018 4974.16
213 147.064 0.110078 -0.481846 -0.504831 0.559606 -67003.5 -70510 3506.51 -52927 1.23017 4961.37
214 147.215 0.115288 -0.479483 -0.503722 0.56167 -67008.1 -70518.2 3510.12 -52987.5 1.23017 4941.68
215 147.298 0.120502 -0.477018 -0.503088 0.563684 -67012.5 -70524.7 3512.11 -53036.4 1.23018 4926.06
216 147.292 0.125721 -0.474092 -0.503162 0.564857 -67016.6 -70528.5 3511.96 -53065.4 1.2302 4917.33
217 147.21 0.130946 -0.473076 -0.503454 0.564842 -67020.4 -70530.4 3509.99 -53078.7 1.23024 4914.16
218 147.094 0.136179 -0.473504 -0.504325 0.564458 -67023.8 -70531.1 3507.24 -53066.4 1.2303 4919.96
219 147.03 0.141419 -0.4759 -0.506378 0.56325 -67027.1 -70532.8 3505.71 -53020.5 1.23037 4937.56
220 147.072 0.146666 -0.478786 -0.506685 0.561763 -67030.7 -70537.5 3506.72 -52984 1.23045 4952.04
221 147.184 0.151919 -0.483011 -0.506928 0.560615 -67034.4 -70543.8 3509.39 -52938.4 1.23054 4969.75
222 147.342 0.157175 -0.487994 -0.50903 0.558908 -67038.3 -70551.5 3513.16 -52888.8 1.23063 4989.01
223 147.528 0.162432 -0.492606 -0.512954 0.557077 -67042.9 -70560.4 3517.59 -52835.7 1.23072 5009.68
